[player:cyy,score:1300],
[player:cyy,score:1100],
[player:cyy,score:900],
[player:cyy,score:800],
[player:cyy,score:300],
[player:cyy,score:200],
[player:cyy,score:200],
[player:cyy,score:100],
[player:cyy,score:100],
[player:cyy,score:100],
